proto,src_ip,src_pt,dst_ip,dst_pt,ce,hae,lat,le,lon
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.22905","32.8805873","0.5","-114.21133"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.636124","32.8796226","0.5","-114.202786"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.302963","32.8779679","0.5","-114.205772"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.656357","32.8792303","0.5","-114.205888"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.188934","32.8805753","0.5","-114.211347"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.780243","32.8796305","0.5","-114.202768"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.335526","32.8779854","0.5","-114.205767"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.63002","32.8792444","0.5","-114.205873"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.132553","32.8805638","0.5","-114.211363"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.888275","32.8796401","0.5","-114.20275"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.372711","32.8780033","0.5","-114.205762"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.604202","32.8792589","0.5","-114.205859"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.137421","32.8805533","0.5","-114.211379"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.952393","32.8796512","0.5","-114.202733"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.417908","32.8780213","0.5","-114.205757"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.572159","32.8792725","0.5","-114.205846"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.149445","32.8805425","0.5","-114.211396"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.948349","32.8796657","0.5","-114.202718"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.45015","32.8780399","0.5","-114.205752"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.544769","32.8792855","0.5","-114.205833"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.17366","32.8805308","0.5","-114.211414"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.998505","32.879681","0.5","-114.202705"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.459381","32.8780576","0.5","-114.205747"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.522781","32.8792998","0.5","-114.20582"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.181671","32.8805196","0.5","-114.211432"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.012283","32.8796985","0.5","-114.202693"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.452652","32.878076","0.5","-114.205742"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.533401","32.879314","0.5","-114.205807"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.184189","32.8805083","0.5","-114.211449"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.9841","32.8797155","0.5","-114.202685"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.474548","32.8780936","0.5","-114.205736"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.542313","32.8793278","0.5","-114.205793"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.17865","32.8804964","0.5","-114.211467"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.967987","32.8797329","0.5","-114.202679"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.495697","32.8781111","0.5","-114.205731"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.55722","32.8793415","0.5","-114.205779"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.169449","32.8804849","0.5","-114.211485"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.893051","32.87975","0.5","-114.202674"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.545975","32.8781274","0.5","-114.205726"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.568024","32.8793546","0.5","-114.205766"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.157394","32.8804738","0.5","-114.211502"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.810013","32.8797663","0.5","-114.202669"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.573654","32.8781442","0.5","-114.205722"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.579086","32.8793682","0.5","-114.205752"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.137024","32.8804631","0.5","-114.211519"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.777435","32.8797801","0.5","-114.202666"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.617508","32.8781598","0.5","-114.205718"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.592834","32.8793814","0.5","-114.205738"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.11026","32.8804517","0.5","-114.211538"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.825012","32.8797943","0.5","-114.202664"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.637009","32.8781759","0.5","-114.205715"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.616287","32.8793945","0.5","-114.205723"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.07692","32.8804416","0.5","-114.211555"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.862961","32.8798093","0.5","-114.202659"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.663391","32.8781917","0.5","-114.205713"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.643311","32.8794076","0.5","-114.205708"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.046265","32.8804323","0.5","-114.211572"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","183.950012","32.8798245","0.5","-114.202653"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.69194","32.8782075","0.5","-114.205713"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.640015","32.8794199","0.5","-114.205691"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.014389","32.880424","0.5","-114.211589"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.051636","32.8798402","0.5","-114.202646"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.723022","32.8782233","0.5","-114.205715"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.599762","32.8794331","0.5","-114.205674"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.981354","32.8804171","0.5","-114.211606"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.034058","32.8798558","0.5","-114.202635"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.75528","32.8782391","0.5","-114.205718"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.529114","32.8794459","0.5","-114.205657"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.954849","32.8804115","0.5","-114.211624"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.059647","32.8798718","0.5","-114.202623"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.782791","32.8782547","0.5","-114.205722"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.470901","32.8794571","0.5","-114.205642"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.930573","32.8804083","0.5","-114.211644"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.082581","32.8798847","0.5","-114.202614"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.805984","32.8782702","0.5","-114.205728"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.455475","32.8794674","0.5","-114.205627"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.917587","32.8804065","0.5","-114.211663"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.164185","32.879897","0.5","-114.202606"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.829453","32.8782851","0.5","-114.205735"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.447632","32.8794786","0.5","-114.205611"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.889038","32.8804069","0.5","-114.211681"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.231888","32.8799108","0.5","-114.202596"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.82782","32.8783","0.5","-114.205744"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.392975","32.8794896","0.5","-114.205596"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.892349","32.8804099","0.5","-114.2117"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.316223","32.879926","0.5","-114.202586"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.84935","32.8783141","0.5","-114.205753"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.506165","32.8794981","0.5","-114.205584"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.890915","32.8804153","0.5","-114.211718"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.391312","32.8799426","0.5","-114.202576"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.866638","32.8783282","0.5","-114.205763"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.423447","32.8795117","0.5","-114.205567"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.903534","32.8804233","0.5","-114.211734"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.451645","32.8799594","0.5","-114.202568"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.874161","32.8783418","0.5","-114.205774"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.492325","32.8795257","0.5","-114.205549"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.908142","32.8804338","0.5","-114.211747"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.466141","32.8799766","0.5","-114.20256"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.892075","32.878355","0.5","-114.205786"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.553665","32.8795409","0.5","-114.205533"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.918732","32.8804465","0.5","-114.211758"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.486496","32.8799945","0.5","-114.202553"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.898026","32.8783676","0.5","-114.205799"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.528427","32.8795543","0.5","-114.205519"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.918335","32.8804608","0.5","-114.211764"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.498657","32.8800124","0.5","-114.202548"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.894775","32.8783795","0.5","-114.205812"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.543045","32.8795676","0.5","-114.205505"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.930344","32.8804763","0.5","-114.211766"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.534225","32.8800287","0.5","-114.202544"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.875854","32.8783918","0.5","-114.205826"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.519272","32.8795806","0.5","-114.20549"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.942886","32.8804922","0.5","-114.211763"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.576233","32.8800448","0.5","-114.20254"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.856949","32.8784034","0.5","-114.205841"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.520142","32.8795943","0.5","-114.205475"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.95105","32.8805074","0.5","-114.211755"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.626862","32.880061","0.5","-114.202536"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.845154","32.8784144","0.5","-114.205856"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.520187","32.8796062","0.5","-114.20546"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.963684","32.8805205","0.5","-114.211745"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.659088","32.880077","0.5","-114.202532"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.842346","32.878425","0.5","-114.205872"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.50943","32.8796182","0.5","-114.205444"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.989014","32.8805305","0.5","-114.211732"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.698471","32.8800925","0.5","-114.202528"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.787918","32.8784358","0.5","-114.205889"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.503922","32.8796311","0.5","-114.205427"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.962402","32.8805351","0.5","-114.211725"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.745605","32.8801072","0.5","-114.202523"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.780914","32.8784457","0.5","-114.205905"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.513855","32.8796435","0.5","-114.205411"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.981934","32.8805388","0.5","-114.211715"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.808807","32.8801222","0.5","-114.202517"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.6884","32.878456","0.5","-114.205923"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.513229","32.879655","0.5","-114.205395"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.008545","32.880541","0.5","-114.211705"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.848953","32.8801386","0.5","-114.202509"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.648972","32.8784654","0.5","-114.20594"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.525879","32.879666","0.5","-114.20538"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.038651","32.8805421","0.5","-114.211693"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.868073","32.880154","0.5","-114.202499"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.578156","32.8784751","0.5","-114.205958"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.543701","32.8796784","0.5","-114.205363"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.069717","32.8805425","0.5","-114.211682"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.911514","32.8801686","0.5","-114.202488"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.585693","32.8784846","0.5","-114.205976"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.556107","32.8796906","0.5","-114.205346"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.092026","32.8805421","0.5","-114.21167"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.928162","32.8801827","0.5","-114.202476"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.577988","32.8784939","0.5","-114.205994"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.572021","32.8797021","0.5","-114.205331"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.11261","32.8805412","0.5","-114.211659"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.943344","32.880197","0.5","-114.202462"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.572678","32.8785032","0.5","-114.206012"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.612152","32.879714","0.5","-114.205316"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.127045","32.8805403","0.5","-114.211648"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.940781","32.8802099","0.5","-114.202448"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.596863","32.878512","0.5","-114.206029"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.627228","32.8797262","0.5","-114.2053"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.135376","32.8805391","0.5","-114.211636"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.947617","32.8802227","0.5","-114.202433"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.610062","32.8785208","0.5","-114.206046"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.655396","32.8797394","0.5","-114.205283"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.14595","32.8805384","0.5","-114.211626"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.932571","32.8802346","0.5","-114.202419"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.635727","32.8785299","0.5","-114.206061"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.674667","32.879752","0.5","-114.205268"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.156952","32.8805377","0.5","-114.211615"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.941895","32.8802457","0.5","-114.202406"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.66333","32.8785404","0.5","-114.206075"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.698578","32.8797643","0.5","-114.205253"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.188141","32.8805377","0.5","-114.211605"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.949722","32.8802567","0.5","-114.202394"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.693481","32.878552","0.5","-114.206087"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.744766","32.8797768","0.5","-114.205238"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.193878","32.8805373","0.5","-114.211594"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.952423","32.8802679","0.5","-114.202382"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.715057","32.8785638","0.5","-114.206098"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.788361","32.8797893","0.5","-114.205223"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.221863","32.8805385","0.5","-114.211583"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.954651","32.8802791","0.5","-114.202372"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.727753","32.8785768","0.5","-114.206107"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.832428","32.8798019","0.5","-114.205209"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.181107","32.8805409","0.5","-114.211566"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.979935","32.8802911","0.5","-114.202362"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.741104","32.8785908","0.5","-114.206115"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.860977","32.879815","0.5","-114.205194"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.187531","32.8805447","0.5","-114.211563"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.007111","32.8803045","0.5","-114.202353"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.782837","32.8786066","0.5","-114.206122"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.876175","32.8798285","0.5","-114.205179"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.151611","32.8805397","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.023071","32.8803201","0.5","-114.202344"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.844818","32.8786213","0.5","-114.206126"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.922485","32.8798415","0.5","-114.205165"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.1409","32.8805402","0.5","-114.211562"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.031372","32.8803373","0.5","-114.202336"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.897964","32.8786362","0.5","-114.206129"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.949722","32.8798542","0.5","-114.205152"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.145126","32.8805404","0.5","-114.211562"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.046494","32.8803551","0.5","-114.20233"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.941376","32.8786508","0.5","-114.206131"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","182.990509","32.8798674","0.5","-114.205137"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.149673","32.8805404","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.042297","32.8803737","0.5","-114.202325"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.976959","32.8786667","0.5","-114.206132"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.014053","32.8798805","0.5","-114.205122"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.154999","32.8805404","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.020126","32.8803918","0.5","-114.202323"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.021942","32.8786829","0.5","-114.206132"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.053055","32.8798934","0.5","-114.205105"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.160126","32.8805405","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.989685","32.8804087","0.5","-114.202322"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.066986","32.8786992","0.5","-114.20613"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.093399","32.8799052","0.5","-114.20509"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.164429","32.8805405","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.956482","32.8804247","0.5","-114.202321"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.115326","32.878715","0.5","-114.206127"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.136826","32.8799168","0.5","-114.205074"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.169312","32.8805405","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.862686","32.880441","0.5","-114.202322"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.134293","32.8787312","0.5","-114.206122"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.177124","32.8799288","0.5","-114.205057"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.17424","32.8805406","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.826538","32.880455","0.5","-114.202322"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.146301","32.8787468","0.5","-114.206116"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.205048","32.87994","0.5","-114.205041"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.181976","32.8805406","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.670776","32.8804691","0.5","-114.202322"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.175064","32.8787621","0.5","-114.206109"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.239319","32.8799494","0.5","-114.205024"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.185196","32.8805406","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.685089","32.8804843","0.5","-114.20232"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.20166","32.8787763","0.5","-114.206101"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.254929","32.8799576","0.5","-114.205008"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.18782","32.8805406","0.5","-114.211561"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.684998","32.8804985","0.5","-114.202317"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.196045","32.8787902","0.5","-114.206091"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.29483","32.8799654","0.5","-114.204991"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.191238","32.8805407","0.5","-114.211561"
